COD_INE;ID_REL;COD_PROV;PROVINCIA;NOMBRE_ACTUAL;POBLACION_MUNI;SUPERFICIE;PERIMETRO;COD_INE_CAPITAL;CAPITAL;POBLACION_CAPITAL;HOJA_MTN25_ETRS89;LONGITUD_ETRS89;LATITUD_ETRS89;ORIGENCOOR;ALTITUD;ORIGENALTITUD
20067000000;1200678;20;Gipuzkoa;Errenteria;39023;3225,9143;50342;20067000101;Errenteria;38221;0064-2;-1,90440508;43,3142023;Mapa;12;MDT
20068000000;1200684;20;Gipuzkoa;Leintz-Gatzaga;206;1472,4493;17042;20068000101;Leintz-Gatzaga;136;0112-2;-2,56830927;42,98682127;Mapa;456;MDT
20069000000;1200697;20;Gipuzkoa;Donostia/San Sebastián;187849;6088,9045;82613;20069000501;Donostia/San Sebastián;183455;0064-2;-1,98191785;43,31717158;Mapa;7;MDT
20070000000;1200701;20;Gipuzkoa;Segura;1469;921,8578;16306;20070000101;Segura;1170;0088-4;-2,25403501;43,00861318;Mapa;247;MDT
20071000000;1200718;20;Gipuzkoa;Tolosa;19886;3739,36;61824;20071000801;Tolosa;13073;0089-1;-2,07170336;43,13829669;Mapa;74;MDT
20072000000;1200723;20;Gipuzkoa;Urnieta;6181;2240,0004;25576;20072000301;Urnieta;5492;0064-4;-1,99058553;43,24800486;Mapa;56;MDT
20073000000;1200739;20;Gipuzkoa;Usurbil;6166;2564,135;28172;20073000501;Usurbil;3860;0064-1;-2,05059814;43,27013092;Mapa;29;MDT
20074000000;1200744;20;Gipuzkoa;Bergara;14513;7594,8;47966;20074000701;Bergara;13041;0088-1;-2,41251041;43,11714838;Mapa;157;MDT
20075000000;1200757;20;Gipuzkoa;Villabona;5833;1773,8836;20440;20075000201;Villabona;5209;0064-3;-2,05373256;43,18722478;Mapa;54;MDT
20076000000;1200760;20;Gipuzkoa;Ordizia;10424;565,707;14696;20076000101;Ordizia;10136;0089-3;-2,17981927;43,05312883;Mapa;153;MDT
20077000000;1200776;20;Gipuzkoa;Urretxu;6738;771,1878;26093;20077000101;Urretxu;6587;0088-2;-2,31443731;43,09363875;Mapa;355;MDT
20078000000;1200782;20;Gipuzkoa;Zaldibia;1673;1644,0713;31667;20078000101;Zaldibia;1202;0089-3;-2,15117169;43,03806127;Mapa;168;MDT
20079000000;1200795;20;Gipuzkoa;Zarautz;23101;1435,2811;31021;20079000401;Zarautz;22576;0064-1;-2,17760995;43,2863354;Mapa;7;MDT
20080000000;1200809;20;Gipuzkoa;Zumarraga;9636;1841,9976;23758;20080000101;Zumarraga;9412;0088-2;-2,3138734;43,0891329;Mapa;397;MDT
20081000000;1200816;20;Gipuzkoa;Zumaia;10153;1127,6564;21655;20081000301;Zumaia;9659;0063-2;-2,25667184;43,2972336;Mapa;4;MDT
20901000000;1209014;20;Gipuzkoa;Mendaro;1977;2539,0525;25857;20901000201;Garagartza;1014;0063-1;-2,38288684;43,25116292;Mapa;15;MDT
20902000000;1209029;20;Gipuzkoa;Lasarte-Oria;18949;600,5574;12186;20902000101;Lasarte-Oria;12956;0064-2;-2,01808787;43,26121128;Mapa;21;MDT
20903000000;1209035;20;Gipuzkoa;Astigarraga;7417;1190,6552;17957;20903000101;Astigarraga;5869;0064-2;-1,94874465;43,28148367;Mapa;25;MDT
20904000000;1209040;20;Gipuzkoa;Baliarrain;152;269,8774;6888;20904000101;Baliarrain;113;0089-3;-2,128016;43,06940384;Mapa;296;MDT
20905000000;1209053;20;Gipuzkoa;Orendain;246;633,6279;10745;20905000101;Orendain;142;0089-3;-2,11313581;43,07919453;Mapa;388;MDT
20906000000;1209066;20;Gipuzkoa;Altzaga;178;252,4689;8136;20906000101;Altzaga;113;0089-3;-2,15349925;43,0642468;Mapa;279;MDT
20907000000;1209072;20;Gipuzkoa;Gaztelu;173;915,3188;26840;20907000201;Gaztelu;130;0089-1;-2,02287108;43,11627776;Mapa;454;MDT
21001000000;1210010;21;Huelva;Alájar;802;4145,9354;33056;21001000101;Alájar;566;0917-4;-6,66548899;37,87387884;Mapa;573;MDT
21002000000;1210025;21;Huelva;Aljaraque;22078;3382,3654;27080;21002000101;Aljaraque;10675;0999-1;-7,02327311;37,2723312;Mapa;34;MDT
21003000000;1210031;21;Huelva;El Almendro;848;17024,11;84996;21003000101;El Almendro;813;0958-4;-7,26999069;37,50698812;Mapa;231;MDT
21004000000;1210046;21;Huelva;Almonaster la Real;1785;32128,73;106887;21004000401;Almonaster la Real;566;0917-3;-6,7872;37,872631;Mapa;574,4;Mapa
21005000000;1210059;21;Huelva;Almonte;25448;85921,1;162924;21005000101;Almonte;19770;1001-1;-6,51747768;37,26252304;Mapa;75;MDT
21006000000;1210062;21;Huelva;Alosno;3940;19106,9671;82146;21006000101;Alosno;2110;0959-3;-7,11496253;37,54947646;Mapa;183;MDT
21007000000;1210078;21;Huelva;Aracena;8240;18445,2493;107100;21007000101;Aracena;6981;0917-4;-6,56158282;37,8894945;Mapa;732;MDT
21008000000;1210084;21;Huelva;Aroche;3024;49812,96;122121;21008000201;Aroche;2759;0916-2;-6,95381063;37,94521471;Mapa;404;MDT
21009000000;1210097;21;Huelva;Arroyomolinos de León;951;8695,4149;45293;21009000101;Arroyomolinos de León;944;0897-3;-6,42109767;38,02628837;Mapa;600;MDT
21010000000;1210101;21;Huelva;Ayamonte;21725;14156,99;88326;21010000101;Ayamonte;16206;0998-3;-7,40543973;37,22437276;Mapa;45;MDT
21011000000;1210118;21;Huelva;Beas;4465;14466,15;73772;21011000101;Beas;3845;0982-1;-6,79288327;37,42630834;Mapa;119;MDT
21012000000;1210123;21;Huelva;Berrocal;302;12623,47;63088;21012000101;Berrocal;299;0960-2;-6,54229268;37,60903715;Mapa;306;MDT
21013000000;1210139;21;Huelva;Bollullos Par del Condado;14293;4930,72;31630;21013000101;Bollullos Par del Condado;14184;0982-4;-6,53535271;37,33626979;Mapa;109;MDT
21014000000;1210144;21;Huelva;Bonares;6093;6477,01;48945;21014000101;Bonares;5474;1000-2;-6,68397297;37,32109958;Mapa;72;MDT
21015000000;1210157;21;Huelva;Cabezas Rubias;705;10865,1604;53367;21015000101;Cabezas Rubias;686;0937-3;-7,08598329;37,72645716;Mapa;221;MDT
21016000000;1210160;21;Huelva;Cala;1155;8393,8025;44968;21016000101;Cala;1135;0918-2;-6,31639457;37,97194335;Mapa;586;MDT
21017000000;1210176;21;Huelva;Calañas;2734;23782,66;117858;21017000101;Calañas;2486;0959-2;-6,8787582;37,65467658;Mapa;297;MDT
21018000000;1210182;21;Huelva;El Campillo;2018;9071,8895;83543;21018000101;El Campillo;1947;0938-4;-6,6292285;37,69381242;Mapa;434;MDT
21019000000;1210195;21;Huelva;Campofrío;742;4698,0836;29219;21019000101;Campofrío;698;0938-2;-6,5728713;37,76763727;Mapa;520;MDT
21020000000;1210209;21;Huelva;Cañaveral de León;393;3477,1417;34235;21020000101;Cañaveral de León;385;0896-4;-6,52882797;38,01428651;Mapa;544;MDT
21021000000;1210216;21;Huelva;Cartaya;20717;22491,55;83936;21021000101;Cartaya;15838;0999-1;-7,15548874;37,28348056;Mapa;18;MDT
21022000000;1210221;21;Huelva;Castaño del Robledo;227;1293,016;21466;21022000101;Castaño del Robledo;202;0917-3;-6,70419467;37,8951685;Mapa;733;MDT
21023000000;1210237;21;Huelva;El Cerro de Andévalo;2286;28612,06;95273;21023000101;El Cerro de Andévalo;2019;0937-4;-6,93884083;37,73538041;Mapa;298;MDT
21024000000;1210242;21;Huelva;Corteconcepción;561;4913,1618;38565;21024000101;Corteconcepción;345;0918-3;-6,51042448;37,89838835;Mapa;577;MDT
21025000000;1210255;21;Huelva;Cortegana;4636;17306,1191;101551;21025000201;Cortegana;3741;0917-3;-6,81961337;37,91061264;Mapa;679;MDT
21026000000;1210268;21;Huelva;Cortelazor;302;3992,7478;29613;21026000101;Cortelazor;290;0917-2;-6,6244437;37,93557537;Mapa;620;MDT
21027000000;1210274;21;Huelva;Cumbres de Enmedio;59;1355,1336;16362;21027000101;Cumbres de Enmedio;55;0896-3;-6,6925844;38,07203503;Mapa;589;MDT
21028000000;1210280;21;Huelva;Cumbres de San Bartolomé;377;14458,1233;66799;21028000101;Cumbres de San Bartolomé;360;0896-3;-6,74345244;38,07699788;Mapa;578;MDT
21029000000;1210293;21;Huelva;Cumbres Mayores;1737;12161,0007;59741;21029000101;Cumbres Mayores;1713;0896-4;-6,64715397;38,06371732;Mapa;695;MDT
21030000000;1210307;21;Huelva;Chucena;2229;2605,77;26237;21030000101;Chucena;2229;0983-3;-6,39509296;37,36036663;Mapa;141;MDT
21031000000;1210314;21;Huelva;Encinasola;1275;17767,8;73324;21031000101;Encinasola;1269;0895-2;-6,87243524;38,13527618;Mapa;431;MDT
21032000000;1210329;21;Huelva;Escacena del Campo;2288;13490,08;87108;21032000201;Escacena del Campo;2274;0983-3;-6,38975689;37,41035142;Mapa;171;MDT
21033000000;1210335;21;Huelva;Fuenteheridos;778;1092,0391;14809;21033000101;Fuenteheridos;728;0917-4;-6,66197346;37,90449189;Mapa;715;MDT
21034000000;1210340;21;Huelva;Galaroza;1373;2226,5945;28546;21034000201;Galaroza;1272;0917-1;-6,70873714;37,92832811;Mapa;568;MDT
21035000000;1210353;21;Huelva;Gibraleón;12930;32833,35;117837;21035000101;Gibraleón;11131;0981-4;-6,97357026;37,37613276;Mapa;24;MDT
21036000000;1210366;21;Huelva;La Granada de Río-Tinto;254;4470,1126;36968;21036000101;La Granada de Río-Tinto;212;0939-1;-6,50887448;37,76892232;Mapa;434;MDT
21037000000;1210372;21;Huelva;El Granado;507;9769,59;74652;21037000301;El Granado;468;0958-3;-7,41661058;37,52090526;Mapa;133;MDT
21038000000;1210388;21;Huelva;Higuera de la Sierra;1320;2448,2436;21534;21038000101;Higuera de la Sierra;1308;0918-3;-6,4475541;37,83845193;Mapa;626;MDT
21039000000;1210391;21;Huelva;Hinojales;335;2671,1165;28394;21039000101;Hinojales;335;0896-4;-6,591472353;38,00846435;Investigación;609;Investigación
21040000000;1210405;21;Huelva;Hinojos;3951;31988,0254;128599;21040000101;Hinojos;3912;1001-1;-6,37618796;37,29250784;Mapa;81;MDT
21041000000;1210412;21;Huelva;Huelva;141854;15162,53;84195;21041000101;Huelva;141527;0999-2;-6,95040588;37,26004113;Mapa;24;MDT
21042000000;1210427;21;Huelva;Isla Cristina;21523;4936,4711;36719;21042000301;Isla Cristina;18183;0998-4;-7,32574306;37,20301183;Mapa;3;MDT
21043000000;1210433;21;Huelva;Jabugo;2243;2491,5876;27634;21043000101;Jabugo;1279;0917-3,0917-1;-6,72881521;37,91692219;Mapa;655;MDT
21044000000;1210448;21;Huelva;Lepe;28617;12793,9361;81962;21044000401;Lepe;24263;0998-2;-7,20341247;37,25515221;Mapa;20;MDT
21045000000;1210451;21;Huelva;Linares de la Sierra;276;2921,8183;26217;21045000101;Linares de la Sierra;261;0917-4;-6,62158514;37,87991043;Mapa;494;MDT
21046000000;1210464;21;Huelva;Lucena del Puerto;3213;6972,96;64778;21046000201;Lucena del Puerto;2423;1000-1;-6,73059967;37,30382694;Mapa;80;MDT
21047000000;1210470;21;Huelva;Manzanilla;2119;3962,58;38581;21047000301;Manzanilla;2100;0983-3;-6,42830723;37,38709216;Mapa;163;MDT
21048000000;1210486;21;Huelva;Los Marines;410;998,2127;19138;21048000101;Los Marines;382;0917-4;-6,62364986;37,90301149;Mapa;720;MDT
21049000000;1210499;21;Huelva;Minas de Riotinto;3738;2331,3998;30394;21049000401;Minas de Riotinto;2976;0938-4;-6,59127818;37,69259178;Mapa;418;MDT
21050000000;1210502;21;Huelva;Moguer;22643;20374,04;69270;21050000301;Moguer;14683;1000-1;-6,83691754;37,27471025;Mapa;50;MDT
21051000000;1210519;21;Huelva;La Nava;247;6102,965;40909;21051000201;La Nava;222;0917-1;-6,74522443;37,96282566;Mapa;417;MDT
21052000000;1210524;21;Huelva;Nerva;5100;5539,7466;40577;21052000101;Nerva;5094;0938-4;-6,5469784;37,6948313;Mapa;335;MDT
21053000000;1210530;21;Huelva;Niebla;4196;22358,9;118428;21053000801;Niebla;3995;0982-4;-6,67961259;37,36154941;Mapa;43;MDT
21054000000;1210545;21;Huelva;La Palma del Condado;10770;6042,47;35393;21054000101;La Palma del Condado;10684;0982-4;-6,55312863;37,3876449;Mapa;91;MDT
21055000000;1210558;21;Huelva;Palos de la Frontera;12483;4924,7783;56207;21055000201;Palos de la Frontera;5249;0999-4;-6,891977;37,23054376;Mapa;25;MDT
21056000000;1210561;21;Huelva;Paterna del Campo;3478;13253,1;71311;21056000101;Paterna del Campo;3391;0983-1;-6,40156272;37,42110994;Mapa;177;MDT
21057000000;1210577;21;Huelva;Paymogo;1124;21348,01;72615;21057000101;Paymogo;1115;0936-4;-7,34716755;37,7425975;Mapa;195;MDT
21058000000;1210583;21;Huelva;Puebla de Guzmán;3092;33636,69;125428;21058000201;Puebla de Guzmán;2740;0958-2;-7,24681154;37,61160539;Mapa;214;MDT
21059000000;1210596;21;Huelva;Puerto Moral;281;1981,7502;21522;21059000201;Puerto Moral;253;0918-3;-6,4783283;37,89224372;Mapa;523;MDT
21060000000;1210600;21;Huelva;Punta Umbría;16167;3874,16;35051;21060000201;Punta Umbría;14667;0999-4;-6,95728548;37,1777585;Mapa;7;MDT
21061000000;1210617;21;Huelva;Rociana del Condado;7866;7194,52;36545;21061000101;Rociana del Condado;7684;1000-2;-6,59837347;37,30797309;Mapa;97;MDT
21062000000;1210622;21;Huelva;Rosal de la Frontera;1698;20921,89;92328;21062000401;Rosal de la Frontera;1680;0915-2;-7,22038214;37,96758007;Mapa;219;MDT
21063000000;1210638;21;Huelva;San Bartolomé de la Torre;3906;5661;31914;21063000101;San Bartolomé de la Torre;3672;0981-1;-7,1067949;37,44639689;Mapa;128;MDT
21064000000;1210643;21;Huelva;San Juan del Puerto;9532;4528,32;56594;21064000401;San Juan del Puerto;9233;1000-1;-6,84116392;37,31549608;Mapa;6;MDT
21065000000;1210656;21;Huelva;Sanlúcar de Guadiana;402;9633,39;62122;21065000401;Sanlúcar de Guadiana;369;0980-1;-7,4667592;37,47240145;Mapa;25;MDT
21066000000;1210669;21;Huelva;San Silvestre de Guzmán;659;4887,09;31360;21066000101;San Silvestre de Guzmán;650;0980-4;-7,35019368;37,38864426;Mapa;152;MDT
21067000000;1210675;21;Huelva;Santa Ana la Real;473;2656,9604;24823;21067000401;Santa Ana la Real;284;0917-3;-6,72321662;37,86462992;Mapa;631;MDT
21068000000;1210681;21;Huelva;Santa Bárbara de Casa;1075;14657,89;66860;21068000101;Santa Bárbara de Casa;1043;0936-2;-7,18869551;37,79680826;Mapa;307;MDT
21069000000;1210694;21;Huelva;Santa Olalla del Cala;2028;20292,43;82583;21069000101;Santa Olalla del Cala;2007;0918-4;-6,23468816;37,90505707;Mapa;539;MDT
21070000000;1210708;21;Huelva;Trigueros;7926;11797,78;73544;21070000106;Trigueros;7746;0982-3;-6,83379212;37,38311439;Mapa;75;MDT
21071000000;1210715;21;Huelva;Valdelarco;239;1486,8954;28960;21071000101;Valdelarco;230;0917-2;-6,68365202;37,95041817;Mapa;617;MDT
21072000000;1210720;21;Huelva;Valverde del Camino;12721;21866,71;82970;21072000101;Valverde del Camino;12223;0960-3;-6,75345585;37,57225802;Mapa;272;MDT
21073000000;1210736;21;Huelva;Villablanca;2945;9831,0415;38271;21073000101;Villablanca;2653;0998-2;-7,34273595;37,30315158;Mapa;88;MDT
21074000000;1210741;21;Huelva;Villalba del Alcor;3316;6237,29;50167;21074000101;Villalba del Alcor;3267;0983-3;-6,47673384;37,39718433;Mapa;157;MDT
21075000000;1210754;21;Huelva;Villanueva de las Cruces;377;3438,5228;35008;21075000101;Villanueva de las Cruces;375;0959-1;-7,02475841;37,6278825;Mapa;118;MDT
21076000000;1210767;21;Huelva;Villanueva de los Castillejos;2923;26397,8441;96421;21076000401;Villanueva de los Castillejos;2809;0980-2;-7,27235309;37,50070487;Mapa;225;MDT
21077000000;1210773;21;Huelva;Villarrasa;2190;7219,16;38445;21077000101;Villarrasa;2102;0982-4;-6,60851594;37,38899587;Mapa;63;MDT
21078000000;1210789;21;Huelva;Zalamea la Real;3026;23885,38;90816;21078000901;Zalamea la Real;2695;0938-4;-6,66084235;37,68020669;Mapa;405;MDT
21079000000;1210792;21;Huelva;Zufre;774;34070,38;110041;21079000101;Zufre;744;0918-4,0939-2;-6,3386286;37,83369512;Mapa;440;MDT
21902000000;1219026;21;Huelva;La Zarza-Perrunal;1230;4461,7;60616;21902000201;La Zarza;1058;0937-4;-6,85572158;37,71460316;Mapa;256;MDT
22001000000;1220015;22;Huesca;Abiego;278;3819,1585;38678;22001000101;Abiego;208;0287-1;-0,07070538;42,1213634;Mapa;536;MDT
22002000000;1220020;22;Huesca;Abizanda;151;4483,8534;33120;22002000101;Abizanda;87;0250-3;0,19783256;42,2428504;Mapa;638;MDT
22003000000;1220036;22;Huesca;Adahuesca;204;5246,8787;45306;22003000101;Adahuesca;194;0287-2;-0,00778658;42,14589803;Mapa;616;MDT
22004000000;1220041;22;Huesca;Agüero;145;9415,7859;55205;22004000101;Agüero;143;0209-3;-0,7944182;42,35494981;Mapa;695;MDT
22006000000;1220067;22;Huesca;Aisa;339;8096,717;66280;22006000101;Aisa;129;0144-4;-0,61987313;42,67964879;Mapa;1041;MDT
22007000000;1220073;22;Huesca;Albalate de Cinca;1125;4423,1961;28799;22007000101;Albalate de Cinca;1107;0357-4;0,14512716;41,72129514;Mapa;189;MDT
22008000000;1220089;22;Huesca;Albalatillo;204;914,8268;14021;22008000101;Albalatillo;204;0357-3;-0,15067546;41,73693309;Mapa;261;MDT
22009000000;1220092;22;Huesca;Albelda;694;5185,02;31984;22009000101;Albelda;590;0326-4;0,46106724;41,86532533;Mapa;360;MDT
22011000000;1220113;22;Huesca;Albero Alto;117;1928,12;16617;22011000101;Albero Alto;117;0286-4;-0,33683273;42,05012017;Mapa;442;MDT
22012000000;1220128;22;Huesca;Albero Bajo;134;2222,0559;20837;22012000101;Albero Bajo;134;0286-3;-0,38085369;42,02477494;Mapa;408;MDT
22013000000;1220134;22;Huesca;Alberuela de Tubo;305;2079,051;22847;22013000101;Alberuela de Tubo;98;0324-4;-0,21403714;41,90818369;Mapa;352;MDT
22014000000;1220149;22;Huesca;Alcalá de Gurrea;230;7142,33;47047;22014000101;Alcalá de Gurrea;213;0285-3;-0,68683169;42,06736004;Mapa;471;MDT
22015000000;1220152;22;Huesca;Alcalá del Obispo;374;4804,39;32295;22015000101;Alcalá del Obispo;95;0286-4;-0,29309585;42,07761628;Mapa;521;MDT
22016000000;1220165;22;Huesca;Alcampell;623;5800,1722;69642;22016000101;Alcampell;606;0326-4;0,43199805;41,90586236;Mapa;499;MDT
22017000000;1220171;22;Huesca;Alcolea de Cinca;1160;8324,0781;42802;22017000101;Alcolea de Cinca;1089;0357-4;0,11891268;41,718281;Mapa;186;MDT
22018000000;1220187;22;Huesca;Alcubierre;399;11531;52521;22018000101;Alcubierre;399;0356-1;-0,45336179;41,80686474;Mapa;460;MDT
22019000000;1220190;22;Huesca;Alerre;213;894,1862;13529;22019000101;Alerre;213;0286-1;-0,46301496;42,16281363;Mapa;504;MDT
22020000000;1220204;22;Huesca;Alfántega;124;876,3098;13598;22020000101;Alfántega;124;0358-1;0,1473625;41,82877093;Mapa;248;MDT
22021000000;1220211;22;Huesca;Almudévar;2394;20148,6074;70621;22021000101;Almudévar;2086;0285-4;-0,58093381;42,04438111;Mapa;426;MDT
22022000000;1220226;22;Huesca;Almunia de San Juan;707;3565,7528;36903;22022000101;Almunia de San Juan;673;0326-1;0,2447946;41,93566184;Mapa;348;MDT
22023000000;1220232;22;Huesca;Almuniente;453;3755,5967;29165;22023000101;Almuniente;144;0324-1;-0,41021033;41,94993824;Mapa;344;MDT
22024000000;1220247;22;Huesca;Alquézar;354;3235,8757;28525;22024000101;Alquézar;232;0249-4;0,02773606;42,17235218;Mapa;657;MDT
22025000000;1220250;22;Huesca;Altorricón;1416;3241,1429;27872;22025000101;Altorricón;1306;0358-2;0,41430272;41,80356286;Mapa;263;MDT
22027000000;1220279;22;Huesca;Angüés;368;5651;52829;22027000101;Angüés;238;0287-1;-0,15348143;42,11133682;Mapa;544;MDT
22028000000;1220285;22;Huesca;Ansó;406;22306,21;142039;22028000101;Ansó;401;0144-1;-0,82888346;42,7546632;Mapa;858;MDT
22029000000;1220298;22;Huesca;Antillón;136;2240,6997;20357;22029000101;Antillón;136;0287-3;-0,16479389;42,03663837;Mapa;514;MDT
22032000000;1220324;22;Huesca;Aragüés del Puerto;117;6444,2551;49249;22032000101;Aragüés del Puerto;110;0144-4;-0,67072675;42,7064757;Mapa;971;MDT
22035000000;1220358;22;Huesca;Arén;318;11942,3;57678;22035000101;Arén;193;0251-2;0,72091662;42,25898163;Mapa;724;MDT
22036000000;1220361;22;Huesca;Argavieso;126;971,3925;15714;22036000101;Argavieso;126;0286-4;-0,27901269;42,0535985;Mapa;481;MDT
22037000000;1220377;22;Huesca;Arguis;153;6275,3134;45021;22037000101;Arguis;126;0248-1;-0,43895493;42,3145506;Mapa;1038;MDT
22039000000;1220396;22;Huesca;Ayerbe;1059;6389,3308;43278;22039000101;Ayerbe;970;0247-1;-0,68918162;42,2778874;Mapa;583;MDT
22040000000;1220400;22;Huesca;Azanuy-Alins;174;5117,1813;37060;22040000201;Azanuy;163;0326-1;0,31149583;41,973744;Mapa;449;MDT
22041000000;1220417;22;Huesca;Azara;160;1449,2082;21202;22041000101;Azara;158;0287-3;-0,03113699;42,06909641;Mapa;432;MDT
22042000000;1220422;22;Huesca;Azlor;148;1588,7386;16903;22042000101;Azlor;146;0287-1;-0,04408826;42,09496108;Mapa;491;MDT
22043000000;1220438;22;Huesca;Baélls;90;3982,4246;38995;22043000101;Baélls;58;0326-2;0,45988805;41,95343028;Mapa;612;MDT
22044000000;1220443;22;Huesca;Bailo;273;16442,7993;70939;22044000401;Bailo;130;0176-3;-0,81131292;42,51014762;Mapa;708;MDT
22045000000;1220456;22;Huesca;Baldellou;79;3042,3316;23404;22045000101;Baldellou;79;0327-1;0,5464509;41,91823651;Mapa;459;MDT
22046000000;1220469;22;Huesca;Ballobar;864;12772,8678;51302;22046000101;Ballobar;858;0387-1;0,19100532;41,62200205;Mapa;162;MDT
22047000000;1220475;22;Huesca;Banastás;333;465,5413;9795;22047000101;Banastás;328;0248-3;-0,45083389;42,18038319;Mapa;532;MDT
22048000000;1220481;22;Huesca;Barbastro;17214;10759,8163;51565;22048000101;Barbastro;16827;0287-4;0,12246205;42,03662727;Mapa;343;MDT
22049000000;1220494;22;Huesca;Barbués;90;1958,7583;20677;22049000101;Barbués;89;0324-1;-0,41961819;41,97986011;Mapa;360;MDT
22050000000;1220507;22;Huesca;Barbuñales;98;1874,8621;23600;22050000101;Barbuñales;98;0287-3;-0,08771573;42,02569204;Mapa;469;MDT
22051000000;1220514;22;Huesca;Bárcabo;108;8792,0893;59717;22051000201;Bárcabo;25;0249-4;0,06809502;42,24229856;Mapa;715;MDT
22052000000;1220529;22;Huesca;Belver de Cinca;1330;8262,2;56672;22052000101;Belver de Cinca;1306;0358-3;0,17837924;41,68936273;Mapa;196;MDT
22053000000;1220535;22;Huesca;Benabarre;1175;15714,3665;76137;22053000301;Benabarre;953;0289-1;0,48188113;42,10699352;Mapa;774;MDT
22054000000;1220540;22;Huesca;Benasque;2282;23332,44;79705;22054000201;Benasque;1705;0180-1;0,52378621;42,60496129;Mapa;1140;MDT
22055000000;1220553;22;Huesca;Berbegal;335;4903,102;41252;22055000101;Berbegal;335;0325-2;-0,00282676;41,96104308;Mapa;519;MDT
22057000000;1220572;22;Huesca;Bielsa;480;20241,3938;75502;22057000101;Bielsa;307;0179-1;0,21880551;42,63479217;Mapa;1024;MDT
22058000000;1220588;22;Huesca;Bierge;251;14502,896;69970;22058000201;Bierge;143;0287-1;-0,08301874;42,16219193;Mapa;595;MDT
22059000000;1220591;22;Huesca;Biescas;1584;18909,2452;97189;22059000401;Biescas;1196;0177-2;-0,32447488;42,6290567;Mapa;860;MDT
22060000000;1220605;22;Huesca;Binaced;1621;7848,9446;49029;22060000101;Binaced;1429;0358-1;0,20105813;41,82670647;Mapa;277;MDT
22061000000;1220612;22;Huesca;Binéfar;9927;2509,03;25602;22061000101;Binéfar;9684;0326-3;0,2934451;41,85299404;Mapa;283;MDT
22062000000;1220627;22;Huesca;Bisaurri;173;6319,3509;43082;22062000201;Bisaurri;62;0213-1;0,50755385;42,49626026;Mapa;1111;MDT
22063000000;1220633;22;Huesca;Biscarrués;193;3017,6329;35988;22063000101;Biscarrués;165;0247-3;-0,75202053;42,22848078;Mapa;472;MDT
22064000000;1220648;22;Huesca;Blecua y Torres;188;3620,4192;32557;22064000101;Blecua;67;0286-4;-0,18703355;42,05688103;Mapa;467;MDT
22066000000;1220664;22;Huesca;Boltaña;1097;13945,1819;83909;22066000201;Boltaña;910;0211-2;0,06715744;42,44600456;Mapa;643;MDT
22067000000;1220670;22;Huesca;Bonansa;91;3729,1541;32863;22067000101;Bonansa;70;0213-2;0,66783985;42,42741354;Mapa;1259;MDT
22068000000;1220686;22;Huesca;Borau;90;4171,7741;47148;22068000101;Borau;90;0176-2;-0,58766242;42,65892075;Mapa;1002;MDT
